customer_id,age,income,employment_status,dependents,credit_limit,credit_utilization,avg_monthly_spending,late_payment_count,account_age_months,payment_status,missed_payment_6m,full_payment_ratio,debt_to_income,credit_limit_to_income,risk_score,risk_category,age_group
CUST00373,32,20000000.0,Employed,4,5000000,36.123547284550575,1806177,0,109,Current,0,84.24569654797726,9.03,0.25,30,Low Risk,31-40
CUST00374,43,15000000.0,Unemployed,3,15000000,22.07279351547035,3310919,0,6,Current,0,91.07684984620919,22.07,1.0,20,Low Risk,41-50
CUST00375,35,15000000.0,Employed,0,15000000,32.241415757841104,4836212,0,101,Current,0,86.09401263119219,32.24,1.0,30,Low Risk,31-40
CUST00376,48,7500000.0,Unemployed,4,15000000,5.173255984730596,775988,2,118,Current,1,71.22531541770942,10.35,2.0,47,Medium Risk,41-50
CUST00377,54,7500000.0,Employed,1,5000000,45.343558250343044,2267177,0,74,Late,1,79.03809330274666,30.23,0.67,52,Medium Risk,51-65
CUST00378,22,3000000.0,Employed,1,25000000,46.676103039950405,11669025,1,99,Current,0,54.412805049375415,388.97,8.33,57,Medium Risk,21-30
CUST00379,52,5000000.0,Employed,3,5000000,45.116276728179294,2255813,0,91,Current,0,81.33684927995492,45.12,1.0,37,Medium Risk,51-65
CUST00380,43,5000000.0,Self-employed,0,15000000,40.252684363449085,6037902,0,25,Current,1,75.96888146144633,120.76,3.0,42,Medium Risk,41-50
CUST00381,42,5000000.0,Employed,0,5000000,11.939550085295323,596977,1,85,Current,0,61.964720505607474,11.94,1.0,42,Medium Risk,41-50
CUST00382,45,10000000.0,Employed,2,10000000,43.08116984022526,4308116,2,12,Late,0,26.626472620455782,43.08,1.0,55,Medium Risk,41-50
CUST00383,42,7500000.0,Employed,0,10000000,33.948246415200956,3394824,1,12,Current,1,90.94148262965898,45.26,1.33,57,Medium Risk,41-50
CUST00384,42,3000000.0,Employed,3,10000000,51.69921472538112,5169921,0,55,Current,0,89.94285821544652,172.33,3.33,42,Medium Risk,41-50
CUST00385,62,5000000.0,Employed,2,5000000,5.465015812840834,273250,0,119,Late,0,93.77139588640078,5.46,1.0,37,Medium Risk,51-65
CUST00386,26,10000000.0,Self-employed,2,5000000,12.561615116793018,628080,0,7,Current,0,60.21100739265069,6.28,0.5,20,Low Risk,21-30
CUST00387,35,3000000.0,Self-employed,1,10000000,20.281609918068888,2028160,0,52,Late,0,74.53528340042578,67.61,3.33,42,Medium Risk,31-40
CUST00388,63,15000000.0,Employed,1,15000000,43.221232005264824,6483184,0,19,Current,0,86.40110979846011,43.22,1.0,30,Low Risk,51-65
CUST00389,57,7500000.0,Self-employed,0,25000000,60.363565229367374,15090891,0,36,Current,0,88.63151696398657,201.21,3.33,47,Medium Risk,51-65
CUST00390,53,7500000.0,Employed,2,5000000,39.907585423164946,1995379,0,55,Late,1,32.78430599429477,26.61,0.67,52,Medium Risk,51-65
CUST00391,28,7500000.0,Self-employed,1,10000000,17.863112088353773,1786311,1,66,Current,0,88.16607021822112,23.82,1.33,42,Medium Risk,21-30
CUST00392,64,15000000.0,Self-employed,3,5000000,13.395874864262842,669793,0,46,Current,0,76.91334701053047,4.47,0.33,20,Low Risk,51-65
CUST00393,64,5000000.0,Employed,1,5000000,18.322173253738754,916108,0,19,Current,2,81.13947665438276,18.32,1.0,32,Low Risk,51-65
CUST00394,25,10000000.0,Self-employed,1,15000000,14.166628280554644,2124994,0,10,Current,0,56.91768250459717,21.25,1.5,20,Low Risk,21-30
CUST00395,59,7500000.0,Employed,2,15000000,24.698965090810884,3704844,0,80,Current,0,93.31645763152267,49.4,2.0,27,Low Risk,51-65
CUST00396,24,5000000.0,Employed,2,5000000,18.181032268743014,909051,0,109,Late,1,66.85970068162959,18.18,1.0,42,Medium Risk,21-30
CUST00397,26,15000000.0,Self-employed,4,5000000,22.844364526225547,1142218,0,10,Current,0,76.92978494165656,7.61,0.33,20,Low Risk,21-30
CUST00398,52,10000000.0,Employed,3,5000000,18.127168404905163,906358,1,69,Current,1,66.27800976102189,9.06,0.5,40,Medium Risk,51-65
CUST00399,50,10000000.0,Employed,2,25000000,3.9861594144489803,996539,0,34,Late,1,73.03798200842226,9.97,2.5,35,Medium Risk,41-50
CUST00400,55,15000000.0,Employed,0,50000000,40.87719424606177,20438597,1,80,Current,0,92.61866394946729,136.26,3.33,45,Medium Risk,51-65
CUST00401,60,15000000.0,Self-employed,3,5000000,36.1031551828916,1805157,0,10,Current,0,75.94290721048391,12.03,0.33,30,Low Risk,51-65
CUST00402,36,10000000.0,Employed,3,5000000,22.348705050692182,1117435,2,118,Late,0,77.17168321306632,11.17,0.5,45,Medium Risk,31-40
CUST00403,33,15000000.0,Employed,2,25000000,40.68766392328217,10171915,0,101,Late,0,55.03373049182905,67.81,1.67,40,Medium Risk,31-40
CUST00404,62,10000000.0,Self-employed,3,25000000,9.866413522284853,2466603,0,41,Current,0,90.99630406151029,24.67,2.5,20,Low Risk,51-65
CUST00405,50,10000000.0,Self-employed,2,10000000,55.1829813703958,5518298,0,84,Current,0,79.34049623902612,55.18,1.0,30,Low Risk,41-50
CUST00406,39,7500000.0,Employed,1,5000000,48.40258635862926,2420129,1,24,Current,0,60.936112643037674,32.27,0.67,52,Medium Risk,31-40
CUST00407,37,10000000.0,Employed,4,5000000,25.4160723346467,1270803,1,69,Current,0,68.03316565636854,12.71,0.5,35,Medium Risk,31-40
CUST00408,39,3000000.0,Employed,1,10000000,16.551277294761952,1655127,0,27,Current,1,81.76210807830863,55.17,3.33,37,Medium Risk,31-40
CUST00409,48,15000000.0,Employed,2,10000000,45.22001367624959,4522001,1,39,Late,0,87.33994487293793,30.15,0.67,55,Medium Risk,41-50
CUST00410,46,7500000.0,Employed,2,5000000,8.808592190449978,440429,0,61,Late,0,87.70272281530119,5.87,0.67,37,Medium Risk,41-50
CUST00411,57,3000000.0,Self-employed,1,10000000,30.627417595313105,3062741,1,22,Late,0,55.729504090778114,102.09,3.33,67,High Risk,51-65
CUST00412,46,15000000.0,Employed,0,5000000,11.077966091073192,553898,0,81,Current,2,72.16633685458682,3.69,0.33,25,Low Risk,41-50
CUST00413,43,3000000.0,Employed,0,15000000,48.43765949647032,7265648,1,94,Late,2,81.02963251298453,242.19,5.0,72,High Risk,41-50
CUST00414,29,5000000.0,Employed,0,10000000,5.162337582688732,516233,0,61,Current,0,58.97017669156431,10.32,2.0,27,Low Risk,21-30
CUST00415,32,10000000.0,Self-employed,2,5000000,31.85666855030305,1592833,1,22,Current,0,86.69916571845151,15.93,0.5,45,Medium Risk,31-40
CUST00416,21,3000000.0,Employed,3,10000000,16.123849930236215,1612384,0,79,Current,0,92.819281328405,53.75,3.33,32,Low Risk,21-30
CUST00417,21,15000000.0,Unemployed,2,10000000,38.9733865245374,3897338,0,97,Current,0,63.98687915534196,25.98,0.67,30,Low Risk,21-30
CUST00418,54,15000000.0,Employed,3,50000000,19.842832117147715,9921416,1,87,Late,0,58.157491657337005,66.14,3.33,45,Medium Risk,51-65
CUST00419,52,7500000.0,Employed,1,10000000,29.819748263290478,2981974,0,23,Current,0,76.89641520657126,39.76,1.33,27,Low Risk,51-65
CUST00420,45,3000000.0,Employed,4,5000000,34.141723179861586,1707086,0,50,Current,0,71.76224959971015,56.9,1.67,42,Medium Risk,41-50
CUST00421,60,5000000.0,Employed,3,15000000,26.24629460787615,3936944,1,101,Delinquent,0,58.69419145493917,78.74,3.0,57,Medium Risk,51-65
CUST00422,21,7500000.0,Employed,0,5000000,20.488342547291914,1024417,0,83,Current,0,66.72581806018609,13.66,0.67,27,Low Risk,21-30
CUST00423,36,20000000.0,Employed,2,25000000,41.480419139184235,10370104,0,61,Late,0,69.08127826089705,51.85,1.25,40,Medium Risk,31-40
CUST00424,59,7500000.0,Employed,1,10000000,36.314942289062415,3631494,1,85,Current,1,51.23391334782195,48.42,1.33,57,Medium Risk,51-65
CUST00425,25,5000000.0,Self-employed,0,10000000,24.18995047029626,2418995,0,55,Current,0,74.7325049365445,48.38,2.0,27,Low Risk,21-30
CUST00426,42,7500000.0,Employed,1,5000000,30.488663906369247,1524433,1,63,Late,0,64.21629715489624,20.33,0.67,62,Medium Risk,41-50
CUST00427,49,7500000.0,Self-employed,4,10000000,13.574504446091048,1357450,3,23,Current,0,64.02388353355126,18.1,1.33,52,Medium Risk,41-50
CUST00428,23,10000000.0,Employed,2,25000000,28.923933804999706,7230983,1,85,Current,0,52.46610803653131,72.31,2.5,35,Medium Risk,21-30
CUST00429,32,3000000.0,Employed,2,25000000,20.327622062089613,5081905,1,86,Current,1,50.019261742038736,169.4,8.33,52,Medium Risk,31-40
CUST00430,46,10000000.0,Employed,4,5000000,16.833634167091944,841681,1,12,Current,0,72.48264041676302,8.42,0.5,35,Medium Risk,41-50
CUST00431,36,7500000.0,Employed,2,5000000,24.502240528633397,1225112,0,81,Current,1,92.86553237788128,16.33,0.67,32,Low Risk,31-40
CUST00432,57,20000000.0,Employed,3,25000000,13.801109849579952,3450277,0,103,Current,0,26.596503461681912,17.25,1.25,20,Low Risk,51-65
CUST00433,42,5000000.0,Employed,1,25000000,53.33340568486841,13333351,1,15,Current,0,71.28877600089947,266.67,5.0,52,Medium Risk,41-50
CUST00434,49,7500000.0,Employed,0,5000000,8.664081953183594,433204,0,74,Late,0,72.24562801741342,5.78,0.67,37,Medium Risk,41-50
CUST00435,34,20000000.0,Employed,4,10000000,47.18125511742484,4718125,1,90,Current,0,75.2183874965272,23.59,0.5,45,Medium Risk,31-40
CUST00436,48,3000000.0,Employed,3,10000000,10.810459747337168,1081045,1,8,Current,0,59.77954285985623,36.03,3.33,47,Medium Risk,41-50
CUST00437,25,20000000.0,Self-employed,0,25000000,55.02466552653651,13756166,0,88,Current,0,68.47637944927742,68.78,1.25,30,Low Risk,21-30
CUST00438,50,10000000.0,Self-employed,0,5000000,8.373427494725687,418671,2,114,Late,1,80.49208897661241,4.19,0.5,50,Medium Risk,41-50
CUST00439,25,3000000.0,Self-employed,4,5000000,16.118759337009855,805937,1,49,Late,1,85.60555995978754,26.86,1.67,62,Medium Risk,21-30
CUST00440,32,5000000.0,Self-employed,3,15000000,100.0,8909662,0,104,Current,0,66.29070581918918,178.19,3.0,47,Medium Risk,31-40
CUST00441,36,10000000.0,Employed,0,5000000,100.0,3738320,0,75,Late,0,84.64160837747309,37.38,0.5,50,Medium Risk,31-40
CUST00442,46,3000000.0,Employed,0,10000000,31.089271269351503,3108927,0,19,Current,0,80.93660260766508,103.63,3.33,42,Medium Risk,41-50
CUST00443,46,7500000.0,Self-employed,3,10000000,39.47407188364386,3947407,0,9,Current,0,79.65659315098519,52.63,1.33,37,Medium Risk,41-50
CUST00444,41,7500000.0,Employed,2,10000000,36.908077774029806,3690807,0,114,Current,0,64.33058953704627,49.21,1.33,37,Medium Risk,41-50
CUST00445,59,7500000.0,Employed,0,10000000,14.025572833355701,1402557,0,23,Current,1,50.688506684901014,18.7,1.33,32,Low Risk,51-65
CUST00446,56,3000000.0,Employed,1,10000000,27.21089267523984,2721089,0,98,Current,0,87.71341077096506,90.7,3.33,32,Low Risk,51-65
CUST00447,53,15000000.0,Employed,3,5000000,31.886759362172107,1594337,0,104,Current,1,53.10864892207854,10.63,0.33,35,Medium Risk,51-65
CUST00448,50,20000000.0,Employed,0,10000000,3.566350036917724,356635,0,57,Delinquent,0,77.84214337844443,1.78,0.5,35,Medium Risk,41-50
CUST00449,57,20000000.0,Self-employed,4,25000000,36.73877861752816,9184694,1,43,Late,0,88.63185525610206,45.92,1.25,55,Medium Risk,51-65
CUST00450,43,10000000.0,Employed,1,15000000,11.380703750529813,1707105,0,85,Current,0,67.42098573424784,17.07,1.5,20,Low Risk,41-50
CUST00451,30,3000000.0,Employed,0,5000000,11.396458469721821,569822,2,25,Current,0,90.42465838065526,18.99,1.67,47,Medium Risk,21-30
CUST00452,25,10000000.0,Unemployed,1,5000000,15.944972668335513,797248,0,93,Current,0,62.89343534094892,7.97,0.5,20,Low Risk,21-30
CUST00453,56,3000000.0,Employed,1,5000000,44.35579238990447,2217789,1,104,Current,0,80.03078620881156,73.93,1.67,57,Medium Risk,51-65
CUST00454,54,3000000.0,Employed,2,10000000,19.913425131398853,1991342,1,49,Current,0,61.583384165556566,66.38,3.33,47,Medium Risk,51-65
CUST00455,51,5000000.0,Employed,1,10000000,42.46744088216452,4246744,2,56,Current,0,80.28295420470994,84.93,2.0,52,Medium Risk,51-65
CUST00456,30,7500000.0,Self-employed,2,15000000,39.668025503438486,5950203,0,24,Current,1,54.590681800201764,79.34,2.0,42,Medium Risk,21-30
CUST00457,39,10000000.0,Self-employed,3,5000000,53.605765797897845,2680288,1,73,Late,0,78.20869401172821,26.8,0.5,55,Medium Risk,31-40
CUST00458,52,10000000.0,Employed,2,5000000,18.255380946322926,912769,2,102,Current,0,64.91177679979812,9.13,0.5,35,Medium Risk,51-65
CUST00459,21,5000000.0,Self-employed,4,10000000,25.159089286126353,2515908,0,71,Current,1,79.91514560900332,50.32,2.0,32,Low Risk,21-30
CUST00460,25,5000000.0,Employed,0,15000000,15.275872868129698,2291380,0,18,Current,0,57.72717105447974,45.83,3.0,27,Low Risk,21-30
CUST00461,24,20000000.0,Self-employed,3,5000000,9.186901063519617,459345,0,67,Current,0,84.85560151654882,2.3,0.25,20,Low Risk,21-30
CUST00462,36,5000000.0,Self-employed,3,15000000,58.403920953948806,8760588,0,66,Late,1,56.82649862512952,175.21,3.0,52,Medium Risk,31-40
CUST00463,44,7500000.0,Self-employed,4,5000000,30.514882652770748,1525744,1,114,Current,1,67.14856978508512,20.34,0.67,57,Medium Risk,41-50
CUST00464,36,3000000.0,Employed,2,25000000,14.241288341075983,3560322,1,35,Delinquent,0,65.19582099096787,118.68,8.33,62,Medium Risk,31-40
CUST00465,22,10000000.0,Unemployed,0,25000000,13.457357608818137,3364339,0,103,Delinquent,0,82.78986935182047,33.64,2.5,35,Medium Risk,21-30
CUST00466,48,10000000.0,Self-employed,2,5000000,23.506675021559882,1175333,1,35,Current,0,71.6379163759206,11.75,0.5,35,Medium Risk,41-50
CUST00467,52,5000000.0,Employed,1,5000000,52.70853456240896,2635426,0,56,Current,2,86.5928636471043,52.71,1.0,42,Medium Risk,51-65
CUST00468,47,3000000.0,Self-employed,2,10000000,57.015667653197276,5701566,1,93,Late,2,77.0095028806479,190.05,3.33,72,High Risk,41-50
CUST00469,40,10000000.0,Employed,3,5000000,63.876155815307634,3193807,0,53,Delinquent,0,82.60178987107764,31.94,0.5,55,Medium Risk,31-40
CUST00470,44,7500000.0,Self-employed,0,15000000,50.01149631543067,7501724,1,113,Current,0,55.74253005251356,100.02,2.0,52,Medium Risk,41-50
CUST00471,32,5000000.0,Employed,2,25000000,27.470029412662285,6867507,1,38,Late,0,85.14963865447261,137.35,5.0,52,Medium Risk,31-40
CUST00472,55,20000000.0,Self-employed,0,15000000,58.16977121079192,8725465,0,110,Late,0,67.2433247802391,43.63,0.75,40,Medium Risk,51-65
CUST00473,53,3000000.0,Employed,0,25000000,41.97703738127,10494259,1,118,Current,0,56.495821528857014,349.81,8.33,57,Medium Risk,51-65
CUST00474,53,5000000.0,Employed,1,10000000,49.419740322805865,4941974,1,79,Current,0,40.138493233293794,98.84,2.0,52,Medium Risk,51-65
CUST00475,63,7500000.0,Employed,1,5000000,50.07297367893635,2503648,2,87,Late,1,75.11237452809148,33.38,0.67,67,High Risk,51-65
CUST00476,57,5000000.0,Employed,3,15000000,15.90736422087646,2386104,1,24,Current,0,84.23323184036391,47.72,3.0,42,Medium Risk,51-65
CUST00477,32,7500000.0,Employed,4,10000000,50.26500465541402,5026500,0,76,Current,0,67.36478582272137,67.02,1.33,37,Medium Risk,31-40
CUST00478,23,5000000.0,Employed,0,15000000,71.56900879613282,10735351,1,62,Current,0,87.53944806454284,214.71,3.0,62,Medium Risk,21-30
CUST00479,21,5000000.0,Employed,4,5000000,14.82465335615184,741232,0,24,Current,0,75.46780493590488,14.82,1.0,27,Low Risk,21-30
CUST00480,53,20000000.0,Employed,3,5000000,15.539132768659524,776956,0,93,Current,0,37.02605863827722,3.88,0.25,20,Low Risk,51-65
CUST00481,60,5000000.0,Employed,0,50000000,39.81758073568669,19908790,2,84,Late,0,73.46676315429777,398.18,10.0,62,Medium Risk,51-65
CUST00482,30,15000000.0,Self-employed,0,5000000,9.116480090521119,455824,0,46,Current,0,37.99973976409911,3.04,0.33,20,Low Risk,21-30
CUST00483,63,5000000.0,Employed,4,50000000,47.03458860327593,23517294,1,47,Current,0,60.26281580157783,470.35,10.0,52,Medium Risk,51-65
CUST00484,64,5000000.0,Self-employed,2,50000000,19.12974499109351,9564872,0,92,Current,0,98.17565169319565,191.3,10.0,27,Low Risk,51-65
CUST00485,49,7500000.0,Self-employed,1,15000000,48.28685815785211,7243028,0,57,Current,0,85.90131595750024,96.57,2.0,37,Medium Risk,41-50
CUST00486,33,10000000.0,Employed,2,15000000,36.23025768812838,5434538,0,9,Current,2,45.7467831463632,54.35,1.5,35,Medium Risk,31-40
CUST00487,32,5000000.0,Employed,4,10000000,23.580299635919964,2358029,0,107,Current,0,85.15573777329834,47.16,2.0,27,Low Risk,31-40
CUST00488,51,15000000.0,Self-employed,1,25000000,52.6675828091143,13166895,1,9,Current,0,56.20919171820864,87.78,1.67,45,Medium Risk,51-65
CUST00489,22,7500000.0,Employed,2,5000000,28.481791380922754,1424089,2,10,Current,0,88.95625459986614,18.99,0.67,42,Medium Risk,21-30
CUST00490,55,20000000.0,Employed,1,10000000,54.92292753000799,5492292,0,46,Current,0,84.08368881694173,27.46,0.5,30,Low Risk,51-65
CUST00491,43,3000000.0,Employed,0,15000000,29.127948472328868,4369192,0,113,Current,0,71.62197474724186,145.64,5.0,32,Low Risk,41-50
CUST00492,37,15000000.0,Self-employed,2,10000000,28.930459638152765,2893045,0,92,Late,1,92.50130799103444,19.29,0.67,35,Medium Risk,31-40
CUST00493,46,10000000.0,Employed,1,10000000,19.43172576655615,1943172,1,109,Current,1,72.05267252169665,19.43,1.0,40,Medium Risk,41-50
CUST00494,28,10000000.0,Employed,1,10000000,25.680182863194958,2568018,0,106,Current,0,68.05048625722124,25.68,1.0,20,Low Risk,21-30
CUST00495,49,15000000.0,Unemployed,1,10000000,28.495778597402115,2849577,0,66,Current,0,75.1399761417208,19.0,0.67,20,Low Risk,41-50
CUST00496,46,10000000.0,Self-employed,2,25000000,51.39189437752092,12847973,0,80,Current,0,81.17482571081167,128.48,2.5,30,Low Risk,41-50
CUST00497,30,7500000.0,Employed,3,5000000,15.188653723581794,759432,0,60,Current,0,82.99043683180346,10.13,0.67,27,Low Risk,21-30
CUST00498,46,3000000.0,Employed,2,25000000,12.916351941593785,3229087,0,80,Current,0,64.11398520110517,107.64,8.33,32,Low Risk,41-50
CUST00499,54,7500000.0,Self-employed,4,15000000,15.372970717067538,2305945,0,18,Current,0,54.05968271356969,30.75,2.0,27,Low Risk,51-65
CUST00500,61,20000000.0,Employed,2,25000000,38.48094843664479,9620237,0,19,Late,0,93.98392723146397,48.1,1.25,40,Medium Risk,51-65
CUST00501,27,7500000.0,Employed,1,10000000,30.2101831242412,3021018,0,65,Late,0,86.61748714118357,40.28,1.33,47,Medium Risk,21-30
CUST00502,24,10000000.0,Employed,0,15000000,34.373810860870336,5156071,1,77,Current,1,76.6249293822099,51.56,1.5,50,Medium Risk,21-30
CUST00503,31,7500000.0,Self-employed,2,5000000,62.03944682434342,3101972,0,30,Current,0,55.5302525134447,41.36,0.67,47,Medium Risk,31-40
CUST00504,49,3000000.0,Employed,2,25000000,16.09657229066087,4024143,0,87,Current,0,75.56765488220579,134.14,8.33,32,Low Risk,41-50
CUST00505,56,3000000.0,Self-employed,1,5000000,35.89493853839898,1794746,0,49,Late,1,69.85308742921951,59.82,1.67,57,Medium Risk,51-65
CUST00506,45,10000000.0,Self-employed,0,25000000,46.08863983270883,11522159,1,113,Late,0,77.20347346239362,115.22,2.5,55,Medium Risk,41-50
CUST00507,41,5000000.0,Employed,0,50000000,37.33895123987104,18669475,1,87,Current,0,70.71151137560699,373.39,10.0,52,Medium Risk,41-50
CUST00508,56,5000000.0,Employed,4,5000000,10.318821935725389,515941,1,15,Current,0,77.97158076776216,10.32,1.0,42,Medium Risk,51-65
CUST00509,30,7500000.0,Employed,2,5000000,49.07772546113914,2453886,0,76,Current,0,75.02218130113468,32.72,0.67,37,Medium Risk,21-30
CUST00510,57,3000000.0,Employed,0,15000000,37.35177179906386,5602765,1,55,Current,2,73.2010461718881,186.76,5.0,62,Medium Risk,51-65
CUST00511,29,7500000.0,Employed,0,5000000,15.247402116420847,762370,1,49,Current,0,71.37717717593975,10.16,0.67,42,Medium Risk,21-30
CUST00512,44,7500000.0,Self-employed,3,25000000,55.66001526992631,13915003,1,19,Current,0,74.89636160665312,185.53,3.33,52,Medium Risk,41-50
CUST00513,55,10000000.0,Employed,3,5000000,9.593915243084343,479695,1,20,Current,0,63.227500456644535,4.8,0.5,35,Medium Risk,51-65
CUST00514,55,5000000.0,Self-employed,0,5000000,6.789288439240066,339464,1,21,Late,1,91.04618045807646,6.79,1.0,57,Medium Risk,51-65
CUST00515,56,7500000.0,Employed,4,50000000,29.240614340296027,14620307,0,7,Delinquent,0,82.67322649651021,194.94,6.67,42,Medium Risk,51-65
CUST00516,38,3000000.0,Employed,0,15000000,24.091200721285556,3613680,0,35,Current,0,73.88568046379487,120.46,5.0,32,Low Risk,31-40
CUST00517,59,3000000.0,Employed,1,25000000,23.09851887398079,5774629,0,35,Current,1,86.66461939608546,192.49,8.33,37,Medium Risk,51-65
CUST00518,52,5000000.0,Employed,2,10000000,43.36188400977253,4336188,0,87,Late,0,80.89673377844694,86.72,2.0,47,Medium Risk,51-65
CUST00519,44,7500000.0,Self-employed,4,15000000,36.0567269048368,5408509,1,36,Current,0,68.68436349859134,72.11,2.0,52,Medium Risk,41-50
CUST00520,43,7500000.0,Employed,1,10000000,32.6502997762832,3265029,1,113,Current,0,69.78036193644773,43.53,1.33,52,Medium Risk,41-50
CUST00521,52,7500000.0,Employed,4,15000000,4.526785104188647,679017,0,117,Current,1,73.00150849172744,9.05,2.0,32,Low Risk,51-65
CUST00522,57,7500000.0,Employed,1,15000000,47.894204644732696,7184130,0,82,Current,0,90.02828526377068,95.79,2.0,37,Medium Risk,51-65
CUST00523,32,15000000.0,Employed,2,10000000,33.65169038829415,3365169,0,25,Current,0,71.73095256518167,22.43,0.67,30,Low Risk,31-40
CUST00524,33,10000000.0,Employed,2,10000000,35.734968106324374,3573496,1,54,Current,1,81.08456887473578,35.73,1.0,50,Medium Risk,31-40
CUST00525,43,3000000.0,Employed,3,5000000,2.304692999943299,115234,0,119,Current,0,69.82625998976235,3.84,1.67,32,Low Risk,41-50
CUST00526,45,7500000.0,Unemployed,1,15000000,64.83267488324725,9724901,0,40,Current,0,67.62199185773872,129.67,2.0,47,Medium Risk,41-50
CUST00527,55,3000000.0,Employed,3,5000000,22.050800511303127,1102540,1,28,Current,0,63.2234819961272,36.75,1.67,47,Medium Risk,51-65
CUST00528,61,5000000.0,Self-employed,1,15000000,5.945457639046278,891818,0,111,Current,0,55.88509603840494,17.84,3.0,27,Low Risk,51-65
CUST00529,50,20000000.0,Employed,3,5000000,62.70061409919495,3135030,0,102,Late,1,74.92555613536307,15.68,0.25,55,Medium Risk,41-50
CUST00530,37,3000000.0,Employed,2,15000000,16.450515894670875,2467577,0,107,Current,0,77.93224361382423,82.25,5.0,32,Low Risk,31-40
CUST00531,40,7500000.0,Employed,4,15000000,54.78308407665378,8217462,0,104,Current,1,64.65070847651752,109.57,2.0,42,Medium Risk,31-40
CUST00532,45,7500000.0,Employed,3,5000000,36.89733765889828,1844866,1,105,Current,0,86.21506105722453,24.6,0.67,52,Medium Risk,41-50
CUST00533,42,10000000.0,Employed,1,5000000,35.13515407359286,1756757,1,66,Current,0,64.88322694375485,17.57,0.5,45,Medium Risk,41-50
CUST00534,33,7500000.0,Employed,1,5000000,21.018467062322397,1050923,0,89,Current,0,83.61432256708599,14.01,0.67,27,Low Risk,31-40
CUST00535,39,3000000.0,Employed,2,15000000,43.577956244381994,6536693,0,60,Current,0,62.80616120771618,217.89,5.0,42,Medium Risk,31-40
CUST00536,56,5000000.0,Employed,1,25000000,19.38735648268413,4846839,4,72,Current,1,68.12069196946607,96.94,5.0,57,Medium Risk,51-65
CUST00537,32,7500000.0,Employed,0,5000000,10.59550260411185,529775,0,13,Current,0,90.23445407970635,7.06,0.67,27,Low Risk,31-40
CUST00538,61,3000000.0,Unemployed,4,15000000,22.929161272930866,3439374,0,45,Current,0,65.81739987021322,114.65,5.0,32,Low Risk,51-65
CUST00539,39,5000000.0,Employed,3,10000000,42.78170514213203,4278170,0,64,Current,0,65.03744471585169,85.56,2.0,37,Medium Risk,31-40
CUST00540,32,3000000.0,Employed,4,10000000,29.10197812293517,2910197,0,37,Current,0,62.697270708959586,97.01,3.33,32,Low Risk,31-40
CUST00541,29,3000000.0,Employed,2,25000000,100.0,5607625,0,98,Current,0,59.18427084242299,186.92,8.33,52,Medium Risk,21-30
CUST00542,27,5000000.0,Employed,3,10000000,24.856909880978417,2485690,1,12,Current,0,72.37272762034507,49.71,2.0,42,Medium Risk,21-30
CUST00543,48,3000000.0,Employed,3,10000000,57.48956828804464,5748956,2,7,Current,2,51.35592451738208,191.63,3.33,62,Medium Risk,41-50
CUST00544,34,7500000.0,Employed,0,5000000,14.512899552547498,725644,0,90,Current,0,66.98767088417998,9.68,0.67,27,Low Risk,31-40
CUST00545,51,10000000.0,Employed,2,5000000,36.58319881267376,1829159,1,11,Current,0,78.81751995562851,18.29,0.5,45,Medium Risk,51-65
CUST00546,39,15000000.0,Employed,1,5000000,57.16405724649886,2858202,0,97,Current,1,69.40608712791183,19.05,0.33,35,Medium Risk,31-40
CUST00547,36,5000000.0,Employed,0,5000000,42.792566726458084,2139628,0,117,Current,0,67.11455087684509,42.79,1.0,37,Medium Risk,31-40
CUST00548,25,3000000.0,Employed,0,15000000,4.143952633102521,621592,0,111,Current,0,77.64601318061311,20.72,5.0,32,Low Risk,21-30
CUST00549,55,3000000.0,Employed,4,10000000,11.457259217663363,1145725,0,41,Current,2,92.52874241424011,38.19,3.33,37,Medium Risk,51-65
CUST00550,32,7500000.0,Employed,4,10000000,34.2797212117486,3427972,0,37,Current,1,86.89904298723837,45.71,1.33,42,Medium Risk,31-40
CUST00551,45,10000000.0,Employed,4,5000000,32.547923760541835,1627396,0,50,Delinquent,0,53.05615062583586,16.27,0.5,45,Medium Risk,41-50
CUST00552,41,3000000.0,Self-employed,0,5000000,11.306137993137604,565306,1,47,Late,1,82.69105826882122,18.84,1.67,62,Medium Risk,41-50
CUST00553,56,20000000.0,Employed,1,15000000,10.985069787993142,1647760,0,58,Current,0,54.970070408371875,8.24,0.75,20,Low Risk,51-65
CUST00554,43,3000000.0,Employed,3,50000000,60.34842343344039,30174211,0,115,Current,0,87.15258727030381,1005.81,16.67,52,Medium Risk,41-50
CUST00555,36,7500000.0,Employed,4,5000000,68.08513666252455,3404256,0,14,Current,1,94.81406525689677,45.39,0.67,52,Medium Risk,31-40
CUST00556,59,10000000.0,Self-employed,1,25000000,38.34724528779145,9586811,1,80,Current,1,79.82512322769641,95.87,2.5,50,Medium Risk,51-65
CUST00557,62,15000000.0,Employed,2,10000000,23.898619592640447,2389861,1,92,Current,2,75.56407676055055,15.93,0.67,40,Medium Risk,51-65
CUST00558,59,10000000.0,Employed,4,10000000,49.10898312849141,4910898,0,119,Current,1,70.71234604711864,49.11,1.0,35,Medium Risk,51-65
CUST00559,34,15000000.0,Employed,3,10000000,31.93347812233161,3193347,0,80,Late,0,80.09778515525795,21.29,0.67,40,Medium Risk,31-40
